date,sku,brand,segment,category,channel,region,pack_type,price_unit,promotion_flag,delivery_days,stock_available,delivered_qty,units_sold
2022-02-06,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Carton,8.88,0,1,145,166,12
2022-02-06,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,5.19,0,5,124,122,13
2022-02-06,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Multipack,3.63,0,5,145,196,11
2022-02-06,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Single,3.96,0,1,155,242,13
2022-02-06,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,2.97,0,2,161,195,12
2022-02-06,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Single,3.0,1,3,203,225,45
2022-02-06,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Single,1.82,1,4,154,178,13
2022-02-06,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,6.4,0,1,208,205,15
2022-02-06,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Single,5.82,0,1,94,119,8
2022-02-06,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Carton,4.43,0,5,150,141,14
2022-02-06,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Carton,8.97,0,2,153,172,13
2022-02-07,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Multipack,6.96,0,5,134,136,5
2022-02-07,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Carton,3.93,0,3,84,119,5
2022-02-07,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Carton,6.03,0,4,191,208,16
2022-02-07,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,3.85,0,5,0,226,0
2022-02-07,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,5.49,0,4,153,159,9
2022-02-07,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,2.51,0,5,195,225,17
2022-02-07,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,7.64,0,1,256,225,24
2022-02-07,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Multipack,7.06,0,4,136,167,9
2022-02-07,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Carton,2.51,0,1,131,139,7
2022-02-07,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,4.45,0,1,143,151,9
2022-02-07,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Multipack,3.9,0,3,199,221,13
2022-02-07,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Multipack,7.1,0,4,121,177,11
2022-02-07,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Single,2.36,0,3,116,168,9
2022-02-07,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,7.0,0,2,142,126,12
2022-02-07,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Multipack,7.75,1,1,168,172,26
2022-02-07,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Single,8.42,0,2,213,213,22
2022-02-08,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Multipack,3.63,1,2,201,273,32
2022-02-08,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,8.28,0,5,271,239,17
2022-02-08,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,5.99,0,3,156,217,15
2022-02-08,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,2.91,0,2,105,126,7
2022-02-08,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,2.7,1,1,109,177,22
2022-02-08,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,5.09,0,4,149,149,10
2022-02-08,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Multipack,5.51,0,2,132,164,8
2022-02-08,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Carton,5.04,0,1,158,204,15
2022-02-08,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Single,4.49,0,5,188,162,12
2022-02-08,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Single,4.69,0,2,154,155,13
2022-02-08,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Single,8.07,0,1,122,123,8
2022-02-08,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Multipack,4.13,0,1,151,187,9
2022-02-08,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Single,7.06,0,1,152,203,12
2022-02-08,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,7.3,0,1,165,168,14
2022-02-08,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Carton,8.68,0,3,154,175,14
2022-02-08,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Multipack,8.81,1,3,160,186,24
2022-02-09,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Multipack,8.65,1,4,227,200,20
2022-02-09,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Single,4.88,0,3,154,151,10
2022-02-09,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Single,5.01,1,2,134,166,24
2022-02-09,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,4.28,0,1,187,168,14
2022-02-09,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Carton,4.94,0,2,115,121,11
2022-02-09,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Multipack,6.04,1,5,142,128,25
2022-02-09,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Single,5.47,0,5,163,195,12
2022-02-09,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Single,7.88,0,4,162,165,6
2022-02-09,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Carton,7.86,1,3,121,121,15
2022-02-09,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Carton,6.14,0,3,197,205,20
2022-02-09,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Single,6.34,0,3,167,167,9
2022-02-09,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Carton,5.78,0,1,191,249,13
2022-02-09,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Multipack,7.47,0,2,123,190,9
2022-02-09,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,3.53,0,3,107,151,9
2022-02-09,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Single,6.94,0,3,139,163,11
2022-02-09,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Carton,4.24,1,3,161,164,21
2022-02-10,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Carton,5.54,1,4,178,175,27
2022-02-10,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Single,1.75,0,5,227,221,13
2022-02-10,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Single,2.27,0,5,194,223,10
2022-02-10,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,7.14,0,1,352,295,25
2022-02-10,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Multipack,2.66,0,4,146,184,11
2022-02-10,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Multipack,4.03,0,2,130,152,10
2022-02-10,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Carton,4.76,0,5,151,153,9
2022-02-10,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Carton,2.76,1,5,188,233,20
2022-02-10,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,3.77,0,4,102,114,7
2022-02-10,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Carton,6.54,0,4,145,169,15
2022-02-10,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Multipack,3.57,0,5,206,179,9
2022-02-10,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Single,4.24,0,3,112,140,12
2022-02-10,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Single,6.42,1,5,181,169,22
2022-02-10,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Single,4.94,0,4,125,135,11
2022-02-11,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Carton,3.65,0,5,178,160,16
2022-02-11,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Carton,8.81,0,5,184,181,9
2022-02-11,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Single,3.66,0,3,121,155,7
2022-02-11,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Carton,4.3,0,3,167,168,12
2022-02-11,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Multipack,8.13,0,4,230,222,14
2022-02-11,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,8.43,0,5,238,209,17
2022-02-11,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,3.81,0,2,168,192,17
2022-02-11,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Single,4.94,0,5,131,175,7
2022-02-11,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,3.17,0,2,232,218,21
2022-02-11,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Carton,2.18,0,1,237,205,18
2022-02-11,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Multipack,8.94,0,1,157,167,8
2022-02-11,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Multipack,3.01,0,1,120,136,6
2022-02-11,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,7.63,0,5,104,136,9
2022-02-11,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,2.82,0,1,174,177,13
2022-02-11,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Single,6.0,0,5,142,173,4
2022-02-11,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Carton,2.21,0,1,183,162,18
2022-02-12,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Single,3.35,0,3,147,142,9
2022-02-12,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Carton,1.59,1,4,128,143,19
2022-02-12,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Carton,1.54,1,3,132,153,17
2022-02-12,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,7.79,0,5,172,152,16
2022-02-12,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Multipack,5.11,0,4,179,193,12
2022-02-12,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,3.12,1,4,220,220,36
2022-02-12,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Multipack,2.61,0,4,198,166,12
2022-02-12,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Multipack,5.9,1,5,0,142,0
2022-02-12,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,6.19,0,4,206,186,15
2022-02-12,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Carton,5.61,0,4,94,89,6
2022-02-12,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Multipack,7.95,0,2,257,218,21
2022-02-12,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Multipack,7.01,0,5,115,188,6
2022-02-12,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,1.79,0,4,0,174,0
2022-02-12,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Multipack,6.64,1,5,117,156,21
2022-02-13,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Single,8.86,0,5,128,173,10
2022-02-13,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,8.85,1,3,143,185,20
2022-02-13,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Multipack,5.05,0,4,0,156,0
2022-02-13,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Carton,7.77,0,3,204,248,15
2022-02-13,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,3.75,0,4,156,149,11
2022-02-13,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,6.02,0,5,185,259,15
2022-02-13,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Single,5.49,0,3,154,147,17
2022-02-13,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,4.79,0,5,119,172,7
2022-02-13,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Single,8.4,0,1,98,141,11
2022-02-13,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Carton,6.63,0,4,144,198,12
2022-02-13,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,4.13,1,4,88,129,15
2022-02-13,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Single,2.91,0,1,131,207,12
2022-02-13,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Carton,7.11,0,2,144,225,7
2022-02-13,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Multipack,5.2,0,1,131,128,11
2022-02-13,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,7.25,0,1,137,161,10
2022-02-13,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Carton,4.52,0,4,175,201,20
2022-02-14,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Carton,4.19,0,1,116,144,10
2022-02-14,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Single,8.26,0,4,96,109,5
2022-02-14,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,3.54,1,1,164,139,21
2022-02-14,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,2.08,1,1,267,239,34
2022-02-14,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,3.0,0,2,182,219,14
2022-02-14,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,2.32,0,3,98,106,8
2022-02-14,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Single,1.6,0,1,121,160,11
2022-02-14,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Carton,8.76,0,5,204,242,11
2022-02-14,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Single,5.3,0,3,126,164,8
2022-02-14,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Carton,7.94,0,1,158,154,10
2022-02-14,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Single,4.79,0,4,86,134,9
2022-02-14,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Multipack,6.77,0,1,70,91,4
2022-02-14,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Multipack,6.57,0,3,178,209,9
2022-02-14,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Single,2.53,0,2,89,79,8
2022-02-14,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Carton,7.32,0,4,181,210,12
2022-02-15,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,5.11,0,5,146,206,11
2022-02-15,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Single,6.07,0,1,154,168,12
2022-02-15,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,5.13,0,4,229,198,16
2022-02-15,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Carton,4.8,0,1,110,161,6
2022-02-15,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,6.14,0,1,152,172,8
2022-02-15,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,1.97,0,3,132,148,12
2022-02-15,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Single,7.3,1,5,150,239,14
2022-02-15,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Single,8.81,0,1,242,204,17
2022-02-15,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Multipack,5.55,0,3,113,139,9
2022-02-15,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,7.57,0,3,186,200,11
2022-02-15,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Multipack,2.14,0,5,97,92,5
2022-02-15,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Multipack,8.89,0,5,106,125,5
2022-02-15,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,3.17,0,2,111,154,9
2022-02-15,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Single,6.41,0,3,76,121,8
2022-02-15,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Carton,5.41,0,1,159,162,8
2022-02-16,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,2.96,0,2,158,145,5
2022-02-16,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Carton,2.78,0,2,167,195,14
2022-02-16,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Carton,4.82,0,2,144,181,7
2022-02-16,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Carton,2.57,0,3,183,191,17
2022-02-16,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Single,8.25,0,4,212,275,18
2022-02-16,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Single,1.5,0,2,153,153,10
2022-02-16,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Carton,2.04,1,4,204,207,27
2022-02-16,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Single,5.02,1,5,102,152,24
2022-02-16,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Multipack,8.14,0,5,135,177,7
2022-02-16,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Carton,7.0,0,4,129,132,7
2022-02-16,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Multipack,2.48,0,3,193,210,13
2022-02-16,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,6.91,0,5,121,142,7
2022-02-16,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Single,7.67,1,3,144,214,25
2022-02-17,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Multipack,6.31,1,3,142,200,16
2022-02-17,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Single,5.7,0,2,187,177,12
2022-02-17,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Single,1.56,0,2,110,166,8
2022-02-17,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,5.77,1,1,138,210,17
2022-02-17,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,8.27,0,2,205,212,15
2022-02-17,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Single,4.62,0,4,131,162,10
2022-02-17,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,4.16,1,3,120,146,16
2022-02-17,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Carton,7.68,0,2,107,143,9
2022-02-17,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Single,8.85,1,2,197,176,29
2022-02-17,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Single,8.79,1,3,147,180,27
2022-02-17,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Carton,5.79,1,1,147,171,20
2022-02-17,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Single,6.02,0,1,177,150,11
2022-02-17,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Carton,8.91,0,3,114,130,9
2022-02-17,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,8.23,0,5,207,223,15
2022-02-17,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Multipack,6.92,0,2,201,183,12
2022-02-18,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Multipack,6.26,0,2,0,235,0
2022-02-18,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,7.87,0,1,112,160,7
2022-02-18,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Single,4.45,0,3,148,177,12
2022-02-18,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Multipack,3.53,0,1,164,204,9
2022-02-18,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,4.96,1,5,0,154,0
2022-02-18,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,2.69,0,4,213,214,13
2022-02-18,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Carton,2.33,0,5,141,118,12
2022-02-18,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Multipack,2.04,1,2,177,206,32
2022-02-18,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Single,5.44,1,1,200,175,33
2022-02-18,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Multipack,5.5,0,2,175,222,9
2022-02-18,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Multipack,8.32,0,5,176,231,11
2022-02-18,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Single,1.57,1,4,161,245,36
2022-02-18,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Single,2.94,0,4,196,204,12
2022-02-18,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,6.75,0,1,103,154,4
2022-02-18,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Carton,6.74,0,2,144,207,10
2022-02-18,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Multipack,7.32,0,5,175,163,17
2022-02-19,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Multipack,3.12,1,2,123,176,18
2022-02-19,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,8.47,1,5,193,174,25
2022-02-19,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Single,3.08,0,3,197,211,14
2022-02-19,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Carton,4.29,0,5,186,185,16
2022-02-19,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Multipack,3.65,0,5,110,128,6
2022-02-19,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Carton,5.02,0,4,162,157,11
2022-02-19,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Carton,5.44,0,1,77,90,9
2022-02-19,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Multipack,8.48,0,2,180,197,15
2022-02-19,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-Central,Multipack,5.52,0,1,156,182,11
2022-02-19,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Multipack,2.21,0,3,199,234,14
2022-02-19,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Carton,6.54,0,3,95,100,5
2022-02-19,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Single,6.35,0,4,139,161,11
2022-02-19,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Multipack,8.24,0,4,200,209,24
2022-02-19,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,6.19,0,4,228,209,9
2022-02-19,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Carton,1.53,1,2,135,161,16
2022-02-19,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Multipack,1.67,0,4,122,168,8
2022-02-20,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Single,8.26,0,2,173,171,19
2022-02-20,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,8.16,0,2,193,183,18
2022-02-20,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Multipack,8.57,0,5,217,222,15
2022-02-20,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,8.35,0,4,169,186,12
2022-02-20,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Multipack,1.64,0,4,154,145,11
2022-02-20,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Single,3.31,1,5,195,186,21
2022-02-20,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Multipack,8.48,0,1,165,201,17
2022-02-20,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Single,5.0,0,3,185,170,12
2022-02-20,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Carton,8.16,0,2,106,164,8
2022-02-20,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Multipack,6.65,1,5,166,175,18
2022-02-20,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Carton,6.17,0,3,158,182,13
2022-02-20,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Carton,8.22,0,3,171,171,9
2022-02-20,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,5.4,0,2,252,246,18
2022-02-20,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-North,Multipack,2.94,0,4,99,146,7
2022-02-20,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Single,7.34,0,2,119,164,8
2022-02-21,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Carton,1.77,0,2,188,165,14
2022-02-21,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Multipack,7.88,0,5,82,83,6
2022-02-21,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Single,6.86,0,2,158,150,13
2022-02-21,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,7.09,0,2,82,136,10
2022-02-21,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,2.01,1,1,190,164,44
2022-02-21,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,5.51,0,1,128,142,12
2022-02-21,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Single,2.46,0,2,132,173,9
2022-02-21,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-South,Carton,6.67,1,2,109,172,17
